Date,Time,open,high,low,close,volume,spread
2023.01.10,00:00:00,1.07274,1.07425,1.07212,1.07307,10135,1
2023.01.10,04:00:00,1.07307,1.07473,1.07222,1.07386,17707,6
2023.01.10,08:00:00,1.07385,1.07518,1.07154,1.07194,19248,50
2023.01.10,12:00:00,1.07195,1.07593,1.07121,1.07365,38896,50
2023.01.10,16:00:00,1.07365,1.07441,1.07275,1.07361,17226,50
2023.01.10,20:00:00,1.07366,1.07451,1.07307,1.07451,7494,1
2023.01.11,00:00:00,1.07451,1.07451,1.07252,1.07386,6350,1
2023.01.11,04:00:00,1.07387,1.07575,1.07289,1.07298,14952,50
2023.01.11,08:00:00,1.07298,1.07555,1.07255,1.07407,18951,50
2023.01.11,12:00:00,1.07407,1.07765,1.07377,1.07388,27176,50
2023.01.11,16:00:00,1.0739,1.07671,1.0735,1.07539,15371,50
2023.01.11,20:00:00,1.07537,1.07746,1.0749,1.07611,8340,1
2023.01.12,00:00:00,1.07612,1.07736,1.07605,1.07716,7806,1
2023.01.12,04:00:00,1.07718,1.07752,1.07455,1.07481,14347,50
2023.01.12,08:00:00,1.07478,1.07735,1.07427,1.07629,19935,50
2023.01.12,12:00:00,1.07628,1.08386,1.07302,1.08225,63127,5
2023.01.12,16:00:00,1.08226,1.0867,1.08214,1.08522,27494,50
2023.01.12,20:00:00,1.08523,1.08678,1.08385,1.08522,8951,1
2023.01.13,00:00:00,1.08522,1.08563,1.08314,1.08397,10218,1
2023.01.13,04:00:00,1.08398,1.08645,1.08319,1.08554,20599,50
2023.01.13,08:00:00,1.08554,1.08603,1.08034,1.08119,23414,50
2023.01.13,12:00:00,1.0812,1.08388,1.07805,1.08102,36370,50
2023.01.13,16:00:00,1.08102,1.08358,1.08067,1.08325,14610,50
2023.01.13,20:00:00,1.08329,1.08356,1.08285,1.08322,1913,2
2023.01.15,20:00:00,1.08295,1.08442,1.08193,1.08416,5599,1
2023.01.16,00:00:00,1.08416,1.08742,1.08405,1.08528,10043,1
2023.01.16,04:00:00,1.08531,1.08611,1.08024,1.08036,16431,50
2023.01.16,08:00:00,1.08035,1.08367,1.08016,1.08153,15519,50
2023.01.16,12:00:00,1.08152,1.08293,1.0806,1.08248,14399,50
2023.01.16,16:00:00,1.08247,1.08267,1.08109,1.08203,3140,50
2023.01.16,20:00:00,1.08205,1.08337,1.08162,1.08287,6529,1
2023.01.17,00:00:00,1.08287,1.08327,1.0806,1.0826,9059,1
2023.01.17,04:00:00,1.0826,1.08388,1.0812,1.08274,17138,50
2023.01.17,08:00:00,1.08273,1.08578,1.08088,1.08529,23626,50
2023.01.17,12:00:00,1.08527,1.08694,1.0786,1.07925,40064,50
2023.01.17,16:00:00,1.07929,1.08038,1.07745,1.07937,16692,50
2023.01.17,20:00:00,1.07933,1.07939,1.07824,1.07843,5953,1
2023.01.18,00:00:00,1.07843,1.07993,1.07661,1.07745,19690,1
2023.01.18,04:00:00,1.07745,1.08514,1.07679,1.08434,28371,50
2023.01.18,08:00:00,1.08435,1.08715,1.08114,1.0824,24843,50
2023.01.18,12:00:00,1.08237,1.08874,1.08137,1.08269,45017,50
2023.01.18,16:00:00,1.08269,1.0828,1.07868,1.07893,24004,50
2023.01.18,20:00:00,1.07899,1.07982,1.07863,1.07875,8172,1
2023.01.19,00:00:00,1.07875,1.08056,1.07822,1.07955,9294,1
2023.01.19,04:00:00,1.07955,1.0825,1.07825,1.0817,18080,50
2023.01.19,08:00:00,1.0817,1.08382,1.0805,1.0809,21147,50
2023.01.19,12:00:00,1.08092,1.08253,1.07836,1.08092,35731,50
2023.01.19,16:00:00,1.08089,1.08401,1.08088,1.08292,20297,50
2023.01.19,20:00:00,1.0829,1.08404,1.08264,1.08311,5124,1
2023.01.20,00:00:00,1.08314,1.0844,1.0828,1.08297,6352,1
2023.01.20,04:00:00,1.08296,1.08591,1.08207,1.08407,14158,5
2023.01.20,08:00:00,1.08403,1.08519,1.08141,1.08185,20290,50
2023.01.20,12:00:00,1.08185,1.08478,1.08024,1.08306,27444,50
2023.01.20,16:00:00,1.08305,1.08586,1.08295,1.08565,16674,50
2023.01.20,20:00:00,1.08567,1.0858,1.08545,1.08555,1536,1
2023.01.22,20:00:00,1.08622,1.08872,1.0859,1.08849,4476,1
2023.01.23,00:00:00,1.08848,1.0903,1.08806,1.08948,7947,1
2023.01.23,04:00:00,1.08948,1.09267,1.08874,1.08999,17765,5
2023.01.23,08:00:00,1.08999,1.09204,1.08669,1.08711,19542,50
2023.01.23,12:00:00,1.08714,1.08779,1.08464,1.0864,30782,50
2023.01.23,16:00:00,1.0864,1.08732,1.08478,1.08683,17414,50
2023.01.23,20:00:00,1.08681,1.08756,1.08651,1.08736,4160,1
2023.01.24,00:00:00,1.08737,1.0883,1.08694,1.08764,4118,1
2023.01.24,04:00:00,1.08768,1.0898,1.08666,1.08749,12689,50
2023.01.24,08:00:00,1.08747,1.08832,1.08519,1.08597,17999,50
2023.01.24,12:00:00,1.08598,1.08833,1.08352,1.08718,33679,50
2023.01.24,16:00:00,1.08717,1.08889,1.08702,1.08816,12977,50
2023.01.24,20:00:00,1.08817,1.08906,1.08791,1.08871,6870,1
2023.01.25,00:00:00,1.08871,1.09028,1.08842,1.08987,5994,1
2023.01.25,04:00:00,1.08988,1.09113,1.08676,1.0877,13747,5
2023.01.25,08:00:00,1.08769,1.08919,1.08574,1.08742,17963,50
2023.01.25,12:00:00,1.08739,1.09236,1.08646,1.09004,31413,50
2023.01.25,16:00:00,1.09006,1.09184,1.08942,1.09146,13508,50
2023.01.25,20:00:00,1.09142,1.09246,1.09092,1.09156,5369,1
2023.01.26,00:00:00,1.09159,1.09217,1.09071,1.09146,6225,1
2023.01.26,04:00:00,1.09143,1.09294,1.09058,1.09091,13207,50
2023.01.26,08:00:00,1.09092,1.09101,1.08869,1.0893,14152,50
2023.01.26,12:00:00,1.08929,1.09177,1.08506,1.08647,35728,50
2023.01.26,16:00:00,1.08647,1.08926,1.08582,1.08922,10512,50
2023.01.26,20:00:00,1.08922,1.09003,1.08849,1.08964,5416,1
2023.01.27,00:00:00,1.08961,1.08992,1.08659,1.08662,6417,1
2023.01.27,04:00:00,1.08662,1.08917,1.08657,1.08906,10641,50
2023.01.27,08:00:00,1.08906,1.08954,1.08663,1.08669,12893,50
2023.01.27,12:00:00,1.08668,1.08791,1.08378,1.08565,32131,50
2023.01.27,16:00:00,1.08565,1.08731,1.08527,1.08653,12534,50
2023.01.27,20:00:00,1.08654,1.08693,1.08639,1.0868,1606,1
2023.01.29,20:00:00,1.08618,1.08752,1.08579,1.08745,2680,1
2023.01.30,00:00:00,1.08745,1.08793,1.08613,1.08764,9730,1
2023.01.30,04:00:00,1.08758,1.08896,1.08531,1.08815,15104,6
2023.01.30,08:00:00,1.08815,1.09138,1.08766,1.09039,17511,50
2023.01.30,12:00:00,1.0904,1.09112,1.08607,1.08659,24415,50
2023.01.30,16:00:00,1.08658,1.08669,1.08393,1.08459,14090,50
2023.01.30,20:00:00,1.08464,1.08572,1.08453,1.08539,6042,1
2023.01.31,00:00:00,1.0854,1.08601,1.08395,1.0846,5964,1
2023.01.31,04:00:00,1.0846,1.08498,1.08026,1.08036,14580,50
2023.01.31,08:00:00,1.08033,1.08388,1.08017,1.08262,17156,50
2023.01.31,12:00:00,1.08261,1.08678,1.08261,1.08571,34900,50
2023.01.31,16:00:00,1.0857,1.0875,1.08508,1.08721,11420,50
2023.01.31,20:00:00,1.08723,1.08727,1.08577,1.08624,4751,1
2023.02.01,00:00:00,1.08624,1.08689,1.08523,1.08658,4729,1
2023.02.01,04:00:00,1.08657,1.08886,1.08654,1.08875,11620,50
2023.02.01,08:00:00,1.08876,1.08979,1.08786,1.08914,13847,50
2023.02.01,12:00:00,1.08917,1.09247,1.08877,1.09166,25839,50
2023.02.01,16:00:00,1.09166,1.10014,1.08885,1.09883,40452,5
2023.02.01,20:00:00,1.09882,1.10329,1.09833,1.10188,10213,1
2023.02.02,00:00:00,1.1019,1.10255,1.10064,1.10198,8660,1
2023.02.02,04:00:00,1.10197,1.1025,1.09913,1.10052,14931,50
2023.02.02,08:00:00,1.10052,1.10063,1.09806,1.09842,22784,50
2023.02.02,12:00:00,1.09842,1.10039,1.08853,1.0917,43858,5
2023.02.02,16:00:00,1.09171,1.09269,1.09053,1.09139,20192,50
2023.02.02,20:00:00,1.09139,1.09163,1.08923,1.08974,8164,1
2023.02.03,00:00:00,1.08968,1.08996,1.08872,1.08931,6759,1
2023.02.03,04:00:00,1.08931,1.09075,1.0882,1.09035,14231,50
2023.02.03,08:00:00,1.09036,1.09371,1.08936,1.09328,16919,50
2023.02.03,12:00:00,1.09318,1.09402,1.08094,1.08252,52648,50
2023.02.03,16:00:00,1.08251,1.08369,1.07932,1.07934,19936,50
2023.02.03,20:00:00,1.07939,1.08007,1.07923,1.07933,2544,1
2023.02.05,20:00:00,1.078,1.07978,1.07786,1.07887,8522,1
2023.02.06,00:00:00,1.07885,1.07989,1.07822,1.07963,11333,1
2023.02.06,04:00:00,1.07962,1.07981,1.07748,1.07853,15114,50
2023.02.06,08:00:00,1.07853,1.07883,1.07568,1.07732,18632,50
2023.02.06,12:00:00,1.0773,1.07779,1.07174,1.07213,29529,50
2023.02.06,16:00:00,1.07213,1.07373,1.07095,1.07298,14939,50
2023.02.06,20:00:00,1.07295,1.07363,1.07203,1.07362,6073,1
2023.02.07,00:00:00,1.07365,1.07427,1.07286,1.07328,9461,1
2023.02.07,04:00:00,1.0733,1.07438,1.06971,1.07192,18456,50
2023.02.07,08:00:00,1.07191,1.0735,1.06982,1.07055,21148,50
2023.02.07,12:00:00,1.07053,1.07122,1.06692,1.07049,28645,50
2023.02.07,16:00:00,1.07049,1.07664,1.06874,1.07251,42875,50
2023.02.07,20:00:00,1.07249,1.07341,1.07182,1.07321,4821,1
2023.02.08,00:00:00,1.07318,1.0735,1.0723,1.07335,6727,1
2023.02.08,04:00:00,1.07333,1.07598,1.0724,1.07523,14529,50
2023.02.08,08:00:00,1.07524,1.07609,1.0733,1.07338,16245,50
2023.02.08,12:00:00,1.07338,1.07433,1.07137,1.07336,28955,50
2023.02.08,16:00:00,1.07336,1.07402,1.07094,1.07138,17282,50
2023.02.08,20:00:00,1.07138,1.0719,1.07083,1.07159,8114,1
2023.02.09,00:00:00,1.07159,1.07328,1.07093,1.07321,7304,1
2023.02.09,04:00:00,1.07321,1.07596,1.07241,1.07529,16852,50
2023.02.09,08:00:00,1.0753,1.07785,1.07511,1.07695,16770,50
2023.02.09,12:00:00,1.07694,1.07908,1.07441,1.07609,25826,50
2023.02.09,16:00:00,1.07604,1.07615,1.07317,1.07336,15960,50
2023.02.09,20:00:00,1.07336,1.0742,1.07257,1.07346,5160,1
2023.02.10,00:00:00,1.07346,1.07386,1.07173,1.07185,8363,1
2023.02.10,04:00:00,1.07185,1.07529,1.07182,1.07424,20918,50
2023.02.10,08:00:00,1.07423,1.07449,1.06813,1.06832,20945,50
2023.02.10,12:00:00,1.06832,1.07069,1.06682,1.06688,28811,50
2023.02.10,16:00:00,1.06687,1.06808,1.06664,1.06789,9923,50
2023.02.10,20:00:00,1.0679,1.06805,1.0675,1.0677,1402,2
2023.02.12,20:00:00,1.06803,1.06813,1.0668,1.06726,6159,1
2023.02.13,00:00:00,1.06726,1.0675,1.06555,1.06671,9080,1
2023.02.13,04:00:00,1.06671,1.06899,1.06632,1.06744,13337,50
2023.02.13,08:00:00,1.06744,1.06966,1.06633,1.06907,13291,50
2023.02.13,12:00:00,1.06907,1.07275,1.06761,1.07169,21436,50
2023.02.13,16:00:00,1.07168,1.073,1.07117,1.07228,9174,50
2023.02.13,20:00:00,1.07228,1.07368,1.07182,1.07334,4780,1
2023.02.14,00:00:00,1.07335,1.07399,1.07254,1.07381,7785,1
2023.02.14,04:00:00,1.07378,1.07503,1.07289,1.07487,13047,50
2023.02.14,08:00:00,1.07492,1.0768,1.07446,1.07581,16266,50
2023.02.14,12:00:00,1.0758,1.08045,1.07068,1.07215,60540,50
2023.02.14,16:00:00,1.07215,1.07454,1.07192,1.0738,21699,50
2023.02.14,20:00:00,1.07365,1.07402,1.0732,1.07381,5037,1
2023.02.15,00:00:00,1.07381,1.07445,1.07145,1.07182,8940,1
2023.02.15,04:00:00,1.0718,1.07287,1.07,1.07241,16647,50
2023.02.15,08:00:00,1.07242,1.07331,1.06969,1.06977,14033,50
2023.02.15,12:00:00,1.06974,1.0706,1.06652,1.06822,36270,50
2023.02.15,16:00:00,1.06823,1.06903,1.06606,1.06903,11922,50
2023.02.15,20:00:00,1.06902,1.06955,1.06796,1.06894,10280,1
2023.02.16,00:00:00,1.06893,1.07149,1.06869,1.07071,9465,1
2023.02.16,04:00:00,1.07071,1.07225,1.06963,1.07071,13225,50
2023.02.16,08:00:00,1.0707,1.07129,1.06891,1.06939,14944,50
2023.02.16,12:00:00,1.06939,1.07089,1.06546,1.06832,38645,50
2023.02.16,16:00:00,1.0683,1.06976,1.06694,1.06737,18617,50
2023.02.16,20:00:00,1.06737,1.06756,1.0655,1.06601,5343,1
2023.02.17,00:00:00,1.06601,1.06656,1.06328,1.06383,8393,1
2023.02.17,04:00:00,1.06382,1.0647,1.06296,1.0644,14101,50
2023.02.17,08:00:00,1.0644,1.06613,1.06128,1.06201,16416,50
2023.02.17,12:00:00,1.06202,1.06822,1.06202,1.06771,30379,50
2023.02.17,16:00:00,1.06772,1.06985,1.06769,1.06948,13807,50
2023.02.17,20:00:00,1.0695,1.06977,1.06925,1.06942,1419,1
2023.02.19,20:00:00,1.06848,1.06932,1.0673,1.06791,5505,1
2023.02.20,00:00:00,1.06791,1.06912,1.06735,1.06867,7256,1
2023.02.20,04:00:00,1.06867,1.07047,1.06838,1.0693,10455,50
2023.02.20,08:00:00,1.0693,1.06993,1.06705,1.06713,10835,50
2023.02.20,12:00:00,1.06713,1.06939,1.06704,1.06885,9753,50
2023.02.20,16:00:00,1.06884,1.06906,1.06835,1.06844,2286,50
2023.02.20,20:00:00,1.06847,1.06885,1.0677,1.06771,5140,1
2023.02.21,00:00:00,1.06771,1.06778,1.0662,1.06686,7160,1
2023.02.21,04:00:00,1.06685,1.06881,1.06596,1.06602,13290,50
2023.02.21,08:00:00,1.06604,1.06751,1.06428,1.066,19683,50
2023.02.21,12:00:00,1.066,1.06983,1.06439,1.06564,30881,50
2023.02.21,16:00:00,1.06562,1.06629,1.06375,1.06456,10693,50
2023.02.21,20:00:00,1.06457,1.06584,1.06426,1.06579,10420,1
2023.02.22,00:00:00,1.06568,1.0664,1.06536,1.06586,7456,1
2023.02.22,04:00:00,1.06585,1.06636,1.06429,1.06455,10877,50
2023.02.22,08:00:00,1.06449,1.06507,1.06246,1.06479,18697,50
2023.02.22,12:00:00,1.06479,1.06605,1.06173,1.06229,27040,50
2023.02.22,16:00:00,1.06229,1.06361,1.05992,1.06028,20950,50
2023.02.22,20:00:00,1.06028,1.06121,1.06005,1.06115,3345,1
2023.02.23,00:00:00,1.06115,1.06247,1.06108,1.06244,5158,1
2023.02.23,04:00:00,1.06245,1.06278,1.06031,1.0606,12193,50
2023.02.23,08:00:00,1.0606,1.06192,1.0586,1.06139,15806,50
2023.02.23,12:00:00,1.06139,1.06211,1.05792,1.05824,34536,50
2023.02.23,16:00:00,1.05825,1.06033,1.05771,1.06032,14385,50
2023.02.23,20:00:00,1.06033,1.06069,1.059,1.06069,5780,1
2023.02.24,00:00:00,1.06069,1.06143,1.05936,1.06001,10074,1
2023.02.24,04:00:00,1.06,1.06023,1.058,1.05891,14418,50
2023.02.24,08:00:00,1.05889,1.05962,1.05643,1.05663,16363,50
2023.02.24,12:00:00,1.05663,1.05763,1.05362,1.05438,43962,50
2023.02.24,16:00:00,1.0544,1.05589,1.05431,1.05472,15169,50
2023.02.24,20:00:00,1.05471,1.05498,1.05438,1.05453,1381,1
2023.02.26,20:00:00,1.05459,1.05556,1.05429,1.05546,4493,1
2023.02.27,00:00:00,1.05546,1.05599,1.054,1.05489,7154,1
2023.02.27,04:00:00,1.05489,1.05614,1.0533,1.05527,14705,50
2023.02.27,08:00:00,1.05525,1.05694,1.05488,1.05585,14037,50
2023.02.27,12:00:00,1.05584,1.06199,1.05499,1.05953,25560,5
2023.02.27,16:00:00,1.05953,1.06129,1.05864,1.06081,12609,50
2023.02.27,20:00:00,1.0608,1.06148,1.05972,1.06097,4679,1
2023.02.28,00:00:00,1.06096,1.06103,1.05856,1.05901,6371,1
2023.02.28,04:00:00,1.05901,1.06201,1.05821,1.06159,13738,50
2023.02.28,08:00:00,1.06161,1.06254,1.06037,1.06177,14567,50
2023.02.28,12:00:00,1.06176,1.06454,1.06002,1.06008,26893,50
2023.02.28,16:00:00,1.06007,1.06099,1.05765,1.05765,10052,50
2023.02.28,20:00:00,1.05766,1.05803,1.05654,1.05683,8049,1
2023.03.01,00:00:00,1.05685,1.05955,1.05672,1.05892,7764,1
2023.03.01,04:00:00,1.0589,1.0649,1.05889,1.06484,17322,50
2023.03.01,08:00:00,1.06484,1.06873,1.06377,1.06869,19660,50
2023.03.01,12:00:00,1.06869,1.06916,1.06434,1.06733,30612,50
2023.03.01,16:00:00,1.06734,1.06782,1.06465,1.06649,11488,50
2023.03.01,20:00:00,1.06649,1.06728,1.06582,1.06604,4483,1
2023.03.02,00:00:00,1.06604,1.0662,1.06446,1.06481,8303,1
2023.03.02,04:00:00,1.06481,1.06489,1.06262,1.06386,14453,50
2023.03.02,08:00:00,1.06386,1.0643,1.06047,1.0606,20872,50
2023.03.02,12:00:00,1.0606,1.06147,1.05819,1.0594,32061,50
2023.03.02,16:00:00,1.05943,1.06065,1.05765,1.06003,16121,50
2023.03.02,20:00:00,1.06005,1.06117,1.05936,1.06107,4455,1
2023.03.03,00:00:00,1.06107,1.06149,1.06019,1.06086,7234,1
2023.03.03,04:00:00,1.06088,1.06292,1.06083,1.06213,12248,50
2023.03.03,08:00:00,1.06212,1.06233,1.06005,1.06127,16671,50
2023.03.03,12:00:00,1.06127,1.06297,1.05884,1.0616,29331,50
2023.03.03,16:00:00,1.06157,1.06387,1.06119,1.06353,13642,50
2023.03.03,20:00:00,1.0635,1.06351,1.06301,1.06337,1545,1
2023.03.05,20:00:00,1.06228,1.06367,1.06217,1.06267,4007,1
2023.03.06,00:00:00,1.06273,1.06501,1.0624,1.06427,6864,1
2023.03.06,04:00:00,1.06428,1.06574,1.06373,1.06417,12206,50
2023.03.06,08:00:00,1.06418,1.06479,1.06222,1.06414,15921,50
2023.03.06,12:00:00,1.06413,1.06942,1.06403,1.06937,24541,50
2023.03.06,16:00:00,1.06937,1.06945,1.06684,1.06773,11754,50
2023.03.06,20:00:00,1.06772,1.06868,1.06691,1.06791,5824,1
2023.03.07,00:00:00,1.06791,1.06932,1.06762,1.06904,6338,1
2023.03.07,04:00:00,1.06904,1.06945,1.067,1.06738,13021,50
2023.03.07,08:00:00,1.06734,1.06734,1.06502,1.06697,16340,50
2023.03.07,12:00:00,1.06697,1.0672,1.05702,1.05726,40521,50
2023.03.07,16:00:00,1.05727,1.05882,1.0546,1.05508,20704,50
2023.03.07,20:00:00,1.05508,1.0553,1.05421,1.05501,4029,1
2023.03.08,00:00:00,1.05501,1.05505,1.05277,1.0535,6345,1
2023.03.08,04:00:00,1.0535,1.05482,1.05244,1.05368,11250,50
2023.03.08,08:00:00,1.05368,1.05493,1.05341,1.05468,12574,50
2023.03.08,12:00:00,1.05468,1.0574,1.05292,1.05479,32011,50
2023.03.08,16:00:00,1.05479,1.05521,1.05396,1.05477,12973,50
2023.03.08,20:00:00,1.05476,1.05534,1.05399,1.05468,3553,1
2023.03.09,00:00:00,1.05469,1.05534,1.0538,1.05519,3875,1
2023.03.09,04:00:00,1.05519,1.05633,1.05482,1.05575,6381,50
2023.03.09,08:00:00,1.05575,1.05814,1.05505,1.05594,11850,50
2023.03.09,12:00:00,1.05594,1.05865,1.05526,1.05758,24128,50
2023.03.09,16:00:00,1.05757,1.05913,1.05696,1.05793,15370,50
2023.03.09,20:00:00,1.05792,1.05993,1.05744,1.05986,5686,1
2023.03.10,00:00:00,1.05987,1.05992,1.0579,1.05945,11537,1
2023.03.10,04:00:00,1.05945,1.06068,1.0574,1.05917,15148,50
2023.03.10,08:00:00,1.05916,1.06039,1.05778,1.05944,17115,50
2023.03.10,12:00:00,1.05943,1.07008,1.05819,1.06589,57071,5
2023.03.10,16:00:00,1.0659,1.06739,1.06361,1.06372,25233,50
2023.03.10,20:00:00,1.06371,1.06416,1.06365,1.0639,2043,1
2023.03.12,20:00:00,1.06934,1.07024,1.06757,1.06814,19031,1
2023.03.13,00:00:00,1.06814,1.07369,1.06639,1.07178,23470,1
2023.03.13,04:00:00,1.07179,1.07372,1.07041,1.07076,23500,50
2023.03.13,08:00:00,1.07076,1.07076,1.06504,1.06964,54693,50
2023.03.13,12:00:00,1.06962,1.07426,1.06854,1.07397,48245,50
2023.03.13,16:00:00,1.07397,1.07486,1.0721,1.07295,22220,5
2023.03.13,20:00:00,1.07294,1.07339,1.07112,1.07191,9619,1
2023.03.14,00:00:00,1.07191,1.07213,1.06982,1.07026,13126,1
2023.03.14,04:00:00,1.07026,1.07157,1.0679,1.07065,25326,50
2023.03.14,08:00:00,1.07065,1.07488,1.06914,1.07356,34636,50
2023.03.14,12:00:00,1.07357,1.07436,1.06981,1.07174,36991,50
2023.03.14,16:00:00,1.07174,1.07496,1.07173,1.07413,20599,5
2023.03.14,20:00:00,1.07415,1.0742,1.0725,1.0734,6151,1
2023.03.15,00:00:00,1.0734,1.07599,1.07312,1.07449,10252,1
2023.03.15,04:00:00,1.0745,1.07464,1.07268,1.07317,17203,50
2023.03.15,08:00:00,1.07316,1.0733,1.05526,1.05567,47062,50
2023.03.15,12:00:00,1.05564,1.05649,1.0516,1.05422,44700,50
2023.03.15,16:00:00,1.05422,1.05925,1.05422,1.05801,30590,5
2023.03.15,20:00:00,1.05803,1.05982,1.05724,1.05897,10747,1
2023.03.16,00:00:00,1.05895,1.06032,1.0586,1.06026,14952,1
2023.03.16,04:00:00,1.06026,1.06357,1.05928,1.06125,21715,50
2023.03.16,08:00:00,1.06123,1.0621,1.05754,1.05878,27202,50
2023.03.16,12:00:00,1.05878,1.06268,1.05507,1.06187,53191,50
2023.03.16,16:00:00,1.06187,1.06206,1.05916,1.06145,17502,5
2023.03.16,20:00:00,1.06143,1.06203,1.06033,1.06182,8670,1
2023.03.17,00:00:00,1.06182,1.06493,1.06142,1.06492,11004,1
2023.03.17,04:00:00,1.06492,1.06701,1.06443,1.06523,16863,50
2023.03.17,08:00:00,1.06523,1.06599,1.06122,1.0626,20524,50
2023.03.17,12:00:00,1.06262,1.06759,1.06172,1.06675,29194,50
2023.03.17,16:00:00,1.06675,1.06854,1.06586,1.06609,13928,5
2023.03.17,20:00:00,1.06611,1.06654,1.06583,1.06654,740,5
2023.03.19,20:00:00,1.0683,1.06884,1.06653,1.06808,9376,1
2023.03.20,00:00:00,1.06808,1.06899,1.06644,1.06697,13213,1
2023.03.20,04:00:00,1.06695,1.06811,1.06313,1.06613,29729,50
2023.03.20,08:00:00,1.06614,1.07177,1.06497,1.07052,25026,50
2023.03.20,12:00:00,1.07051,1.07309,1.07028,1.07254,22533,50
2023.03.20,16:00:00,1.07257,1.07284,1.07142,1.07227,8926,5
2023.03.20,20:00:00,1.07229,1.07259,1.07153,1.07175,12227,1
2023.03.21,00:00:00,1.07175,1.07224,1.07097,1.07122,6894,1
2023.03.21,04:00:00,1.07124,1.07388,1.07041,1.073,14844,50
2023.03.21,08:00:00,1.07296,1.07846,1.07248,1.07813,17374,50
2023.03.21,12:00:00,1.07813,1.07886,1.07608,1.07677,19921,50
2023.03.21,16:00:00,1.07679,1.07742,1.07563,1.07691,7946,5
2023.03.21,20:00:00,1.07692,1.07761,1.07628,1.07679,5594,1
2023.03.22,00:00:00,1.07679,1.07769,1.07653,1.07688,8558,1
2023.03.22,04:00:00,1.07688,1.0783,1.07592,1.07802,13351,50
2023.03.22,08:00:00,1.07804,1.08003,1.07758,1.07819,15227,50
2023.03.22,12:00:00,1.07819,1.08005,1.07758,1.07989,14432,50
2023.03.22,16:00:00,1.07989,1.09125,1.07899,1.08652,37757,5
2023.03.22,20:00:00,1.0865,1.08837,1.08508,1.08835,7250,1
2023.03.23,00:00:00,1.08835,1.09056,1.08791,1.09037,10842,1
2023.03.23,04:00:00,1.09037,1.09299,1.08913,1.08998,20003,50
2023.03.23,08:00:00,1.08998,1.09038,1.08669,1.08734,20446,50
2023.03.23,12:00:00,1.08734,1.09079,1.0873,1.08956,21443,50
2023.03.23,16:00:00,1.08956,1.08956,1.08242,1.08396,19882,5
2023.03.23,20:00:00,1.08395,1.08404,1.08246,1.08326,7559,1
2023.03.24,00:00:00,1.08326,1.08351,1.08173,1.08343,12713,1
2023.03.24,04:00:00,1.08342,1.08372,1.0768,1.07802,19704,50
2023.03.24,08:00:00,1.07802,1.07909,1.07124,1.07494,32642,50
2023.03.24,12:00:00,1.07496,1.07676,1.07413,1.07574,26889,50
2023.03.24,16:00:00,1.07574,1.07677,1.07541,1.07587,9384,5
2023.03.24,20:00:00,1.07588,1.07626,1.07582,1.07598,476,5
2023.03.26,20:00:00,1.07706,1.07798,1.07644,1.07778,5154,1
2023.03.27,00:00:00,1.07776,1.07776,1.07576,1.07715,10690,1
2023.03.27,04:00:00,1.07715,1.07822,1.07451,1.07515,14853,50
2023.03.27,08:00:00,1.07514,1.07809,1.07503,1.07718,15580,50
2023.03.27,12:00:00,1.07718,1.07948,1.0768,1.07879,18263,50
2023.03.27,16:00:00,1.0788,1.07989,1.07862,1.07973,8535,50
2023.03.27,20:00:00,1.07973,1.08078,1.07934,1.08063,3003,1
2023.03.28,00:00:00,1.08063,1.08194,1.08035,1.08151,9161,1
2023.03.28,04:00:00,1.08151,1.08342,1.08063,1.08205,12706,50
2023.03.28,08:00:00,1.08206,1.08367,1.08102,1.08314,13685,50
2023.03.28,12:00:00,1.08314,1.08469,1.08165,1.08428,19439,50
2023.03.28,16:00:00,1.08429,1.08486,1.08315,1.08479,7454,50
2023.03.28,20:00:00,1.08472,1.08475,1.08362,1.08388,4582,1
2023.03.29,00:00:00,1.08391,1.08495,1.08346,1.08364,8425,1
2023.03.29,04:00:00,1.08364,1.08439,1.08178,1.08368,11132,50
2023.03.29,08:00:00,1.08362,1.08717,1.08267,1.08551,14387,50
2023.03.29,12:00:00,1.08552,1.08602,1.08247,1.08251,21667,50
2023.03.29,16:00:00,1.08251,1.08483,1.08236,1.08395,9547,50
2023.03.29,20:00:00,1.08395,1.08483,1.08382,1.08427,6309,1
2023.03.30,00:00:00,1.08429,1.08433,1.08264,1.08329,7275,1
2023.03.30,04:00:00,1.08329,1.08579,1.08237,1.0855,13677,50
2023.03.30,08:00:00,1.0855,1.08848,1.08506,1.0879,14411,50
2023.03.30,12:00:00,1.08789,1.09263,1.08786,1.08982,21351,50
2023.03.30,16:00:00,1.08982,1.09079,1.08922,1.09068,7105,50
2023.03.30,20:00:00,1.09068,1.09074,1.09016,1.09042,2939,1
2023.03.31,00:00:00,1.09043,1.09257,1.09012,1.09068,9533,1
2023.03.31,04:00:00,1.09067,1.09108,1.08802,1.08848,10454,50
2023.03.31,08:00:00,1.08847,1.08961,1.08642,1.08672,15346,50
2023.03.31,12:00:00,1.08673,1.09018,1.08576,1.08719,22680,50
2023.03.31,16:00:00,1.08719,1.08724,1.08431,1.08458,9624,50
2023.03.31,20:00:00,1.08459,1.08461,1.08363,1.08422,1449,1
2023.04.02,20:00:00,1.08398,1.08429,1.08013,1.08023,5887,1
2023.04.03,00:00:00,1.08023,1.08169,1.07882,1.079,12001,1
2023.04.03,04:00:00,1.079,1.0842,1.07892,1.08391,13056,50
